wavelength,intensity,metadata
850.285,2.70774,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
850.239,2.7112,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
850.193,2.69984,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
850.147,2.7148,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
850.101,2.70374,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
850.056,2.73842,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
850.01,2.71759,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
849.964,2.72825,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
849.918,2.70586,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
849.873,2.72602,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
849.827,2.7449,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
849.781,2.72712,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
849.735,2.70518,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
849.689,2.70984,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
849.644,2.71824,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
849.598,2.7275,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
849.552,2.72413,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
849.506,2.71515,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
849.46,2.73649,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
849.414,2.69996,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
849.369,2.69431,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
849.323,2.70992,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
849.277,2.71764,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
849.231,2.72277,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
849.185,2.72274,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
849.14,2.72515,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
849.094,2.70461,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
849.048,2.71708,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
849.002,2.72526,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
848.956,2.70142,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
848.91,2.702,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
848.865,2.73243,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
848.819,2.7201,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
848.773,2.70606,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
848.727,2.70364,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
848.681,2.70696,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
848.635,2.72307,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
848.589,2.73415,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
848.544,2.73233,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
848.498,2.71975,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
848.452,2.70445,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
848.406,2.73823,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
848.36,2.7126,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
848.314,2.73075,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
848.268,2.70801,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
848.222,2.72071,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
848.177,2.73112,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
848.131,2.72892,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
848.085,2.73403,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
848.039,2.72667,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
847.993,2.72275,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
847.947,2.73376,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
847.901,2.73014,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
847.855,2.73154,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
847.809,2.71273,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
847.764,2.73294,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
847.718,2.73235,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
847.672,2.73851,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
847.626,2.71929,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
847.58,2.72044,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
847.534,2.73493,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
847.488,2.72131,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
847.442,2.73695,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
847.396,2.74658,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
847.35,2.74517,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
847.304,2.71192,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
847.259,2.73749,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
847.213,2.74498,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
847.167,2.72594,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
847.121,2.74334,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
847.075,2.75171,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
847.029,2.73972,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
846.983,2.74278,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
846.937,2.75117,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
846.891,2.74937,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
846.845,2.73968,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
846.799,2.75638,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
846.753,2.74097,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
846.707,2.75941,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
846.661,2.77284,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
846.615,2.7725,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
846.569,2.74791,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
846.523,2.75991,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
846.477,2.74337,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
846.431,2.77159,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
846.385,2.79595,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
846.339,2.76305,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
846.293,2.77307,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
846.247,2.75252,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
846.202,2.76512,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
846.156,2.75419,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
846.11,2.76479,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
846.064,2.78358,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
846.018,2.7573,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
845.972,2.75958,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
845.926,2.75642,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
845.88,2.75512,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
845.834,2.78915,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
845.788,2.77982,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
845.742,2.76359,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
845.696,2.77911,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
845.65,2.78802,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
845.603,2.78688,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
845.557,2.79164,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
845.511,2.77557,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
845.465,2.77473,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
845.419,2.77834,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
845.373,2.81456,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
845.327,2.80166,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
845.281,2.77783,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
845.235,2.8066,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
845.189,2.79743,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
845.143,2.79618,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
845.097,2.80024,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
845.051,2.79294,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
845.005,2.79054,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
844.959,2.79792,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
844.913,2.79264,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
844.867,2.80102,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
844.821,2.84707,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
844.775,2.80858,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
844.729,2.82172,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
844.683,2.80293,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
844.637,2.83361,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
844.591,2.81439,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
844.544,2.83817,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
844.498,2.80831,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
844.452,2.84433,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
844.406,2.81734,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
844.36,2.80704,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
844.314,2.8225,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
844.268,2.83018,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
844.222,2.82564,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
844.176,2.85045,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
844.13,2.83137,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
844.084,2.82178,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
844.038,2.83423,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
843.991,2.85228,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
843.945,2.85278,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
843.899,2.85745,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
843.853,2.84455,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
843.807,2.84679,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
843.761,2.85664,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
843.715,2.8737,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
843.669,2.86556,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
843.623,2.85698,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
843.576,2.85575,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
843.53,2.8381,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
843.484,2.8396,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
843.438,2.86244,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
843.392,2.86654,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
843.346,2.83908,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
843.3,2.86278,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
843.254,2.87827,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
843.207,2.85787,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
843.161,2.88531,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
843.115,2.86665,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
843.069,2.87666,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
843.023,2.89301,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
842.977,2.88097,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
842.93,2.90223,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
842.884,2.8759,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
842.838,2.90394,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
842.792,2.8831,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
842.746,2.90177,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
842.7,2.90053,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
842.654,2.89381,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
842.607,2.89704,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
842.561,2.88354,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
842.515,2.90742,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
842.469,2.91671,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
842.423,2.87824,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
842.376,2.90254,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
842.33,2.88412,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
842.284,2.908,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
842.238,2.90517,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
842.192,2.92326,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
842.145,2.92375,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
842.099,2.9225,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
842.053,2.90827,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
842.007,2.94008,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
841.961,2.90606,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
841.914,2.92098,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
841.868,2.92131,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
841.822,2.93264,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
841.776,2.92979,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
841.73,2.92709,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
841.683,2.93436,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
841.637,2.91346,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
841.591,2.9057,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
841.545,2.90632,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
841.498,2.91821,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
841.452,2.92533,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
841.406,2.94113,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
841.36,2.94377,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
841.314,2.94684,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
841.267,2.9635,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
841.221,2.96846,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
841.175,2.92773,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
841.129,2.94655,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
841.082,2.95382,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
841.036,2.95241,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
840.99,2.95663,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
840.944,2.92587,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
840.897,2.93399,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
840.851,2.96179,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
840.805,2.94548,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
840.758,2.92092,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
840.712,2.9328,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
840.666,2.97912,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
840.62,2.93271,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
840.573,2.96051,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
840.527,2.95663,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
840.481,2.95,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
840.435,2.95827,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
840.388,2.94078,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
840.342,2.93993,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
840.296,2.94154,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
840.249,2.94532,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
840.203,2.97791,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
840.157,2.96997,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
840.11,2.9626,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
840.064,2.95639,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
840.018,2.95279,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
839.972,2.96916,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
839.925,2.9754,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
839.879,2.96181,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
839.833,2.94112,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
839.786,2.96617,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
839.74,2.9869,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
839.694,2.99734,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
839.647,2.972,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
839.601,2.98824,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
839.555,2.9616,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
839.508,2.97899,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
839.462,2.98711,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
839.416,2.98364,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
839.369,3.00755,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
839.323,2.97642,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
839.277,2.98265,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
839.23,2.9757,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
839.184,2.99745,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
839.138,2.99398,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
839.091,2.9863,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
839.045,2.9921,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '138K'}"
